IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
140993761,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,11/24/2014,00:38,NORTHERN,JUVENILE BOOKED,FRANKLIN ST / TURK ST,-122.42227702764,37.7817528767881,"(37.7817528767881, -122.42227702764)",14099376116010
140945659,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,11/07/2014,23:27,INGLESIDE,"ARREST, BOOKED",MISSION ST / PERSIA AV,-122.43597721703,37.7231288306727,"(37.7231288306727, -122.43597721703)",14094565916623
140945659,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,Friday,11/07/2014,23:27,INGLESIDE,"ARREST, BOOKED",MISSION ST / PERSIA AV,-122.43597721703,37.7231288306727,"(37.7231288306727, -122.43597721703)",14094565916626
140985683,DRUG/NARCOTIC,POSSESSION OF COCAINE,Friday,11/21/2014,10:32,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14098568316620
140985683,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,11/21/2014,10:32,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14098568316710
140994145,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Monday,11/24/2014,08:04,PARK,"ARREST, BOOKED",HAIGHT ST / BUENAVISTAWEST AV,-122.443311949602,37.7704697548539,"(37.7704697548539, -122.443311949602)",14099414516654
140996630,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,11/24/2014,21:14,SOUTHERN,"ARREST, BOOKED",NATOMA ST / MARY ST,-122.406251586507,37.7813071234008,"(37.7813071234008, -122.406251586507)",14099663016650
140997428,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,11/25/2014,09:19,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",14099742816010
140997688,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,11/24/2014,10:00,TARAVAL,NONE,24TH AV / TARAVAL ST,-122.481048196583,37.7428142354227,"(37.7428142354227, -122.481048196583)",14099768816010
140997694,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,11/20/2014,15:30,TARAVAL,NONE,24TH AV / TARAVAL ST,-122.481048196583,37.7428142354227,"(37.7428142354227, -122.481048196583)",14099769416010
141000379,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,11/26/2014,07:30,BAYVIEW,"ARREST, BOOKED",LASALLE AV / NEWHALL ST,-122.390521939554,37.7375439838695,"(37.7375439838695, -122.390521939554)",14100037916710
141002206,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Wednesday,11/26/2014,16:18,TENDERLOIN,"ARREST, BOOKED",FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",14100220616623
141000448,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,11/26/2014,08:04,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14100044816650
141000448,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,11/26/2014,08:04,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14100044816710
141003442,DRUG/NARCOTIC,POSSESSION OF HEROIN,Thursday,11/27/2014,06:59,SOUTHERN,"ARREST, BOOKED",VERMONT ST / ALAMEDA ST,-122.404878690799,37.7685314732448,"(37.7685314732448, -122.404878690799)",14100344216100
140914717,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,10/28/2014,00:05,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / GEARY ST,-122.414809966357,37.7865194111614,"(37.7865194111614, -122.414809966357)",14091471716100
140914717,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,10/28/2014,00:05,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / GEARY ST,-122.414809966357,37.7865194111614,"(37.7865194111614, -122.414809966357)",14091471716650
141011809,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,11/30/2014,13:17,SOUTHERN,EXCEPTIONAL CLEARANCE,JONES ST / MCALLISTER ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",14101180916650
141015867,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Monday,12/01/2014,22:28,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",14101586716030
141015867,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Monday,12/01/2014,22:28,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",14101586716652
141016097,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,12/02/2014,00:02,BAYVIEW,"ARREST, BOOKED",SILVER AV / SAN BRUNO AV,-122.405610268222,37.732438864982,"(37.732438864982, -122.405610268222)",14101609716650
141010572,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Saturday,11/29/2014,21:51,INGLESIDE,"ARREST, BOOKED",MISSION ST / EUGENIA AV,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)",14101057216652
141012108,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,11/30/2014,15:21,NORTHERN,"ARREST, BOOKED",LOMBARD ST / VANNESS AV,-122.424541870484,37.8013041477981,"(37.8013041477981, -122.424541870484)",14101210816650
141014568,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,12/01/2014,14:10,TENDERLOIN,"ARREST, BOOKED",EDDY ST / LARKIN ST,-122.41753069698,37.7833107539969,"(37.7833107539969, -122.41753069698)",14101456816625
141013429,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Monday,12/01/2014,04:03,CENTRAL,"ARREST, BOOKED",LARKIN ST / GEARY ST,-122.418090766692,37.7861007451645,"(37.7861007451645, -122.418090766692)",14101342916621
141013429,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,12/01/2014,04:03,CENTRAL,"ARREST, BOOKED",LARKIN ST / GEARY ST,-122.418090766692,37.7861007451645,"(37.7861007451645, -122.418090766692)",14101342916710
141015657,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Monday,12/01/2014,20:37,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",14101565716664
141018178,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,12/02/2014,18:52,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14101817816625
141018786,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,12/02/2014,22:11,NORTHERN,"ARREST, BOOKED",EDDY ST / LARKIN ST,-122.41753069698,37.7833107539969,"(37.7833107539969, -122.41753069698)",14101878616621
141018786,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,12/02/2014,22:11,NORTHERN,"ARREST, BOOKED",EDDY ST / LARKIN ST,-122.41753069698,37.7833107539969,"(37.7833107539969, -122.41753069698)",14101878616652
141018786,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Tuesday,12/02/2014,22:11,NORTHERN,"ARREST, BOOKED",EDDY ST / LARKIN ST,-122.41753069698,37.7833107539969,"(37.7833107539969, -122.41753069698)",14101878616656
141018786,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,12/02/2014,22:11,NORTHERN,"ARREST, BOOKED",EDDY ST / LARKIN ST,-122.41753069698,37.7833107539969,"(37.7833107539969, -122.41753069698)",14101878616710
141018930,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Tuesday,12/02/2014,21:30,TENDERLOIN,"ARREST, BOOKED",HYDE ST / ELLIS ST,-122.416075285051,37.7844496612791,"(37.7844496612791, -122.416075285051)",14101893016623
141023296,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,12/04/2014,16:32,BAYVIEW,"ARREST, BOOKED",LASALLE AV / 3RD ST,-122.389865610332,37.7371699446203,"(37.7371699446203, -122.389865610332)",14102329616621
141025612,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Friday,12/05/2014,13:22,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",14102561216660
141029288,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,12/06/2014,21:21,INGLESIDE,"ARREST, BOOKED",MISSION ST / 30TH ST,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)",14102928816710
140999753,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,11/25/2014,21:16,PARK,"ARREST, BOOKED",HAIGHT ST / ASHBURY ST,-122.446933310975,37.7700061988358,"(37.7700061988358, -122.446933310975)",14099975316030
140999753,DRUG/NARCOTIC,TRANSPORTATION OF OPIATES,Tuesday,11/25/2014,21:16,PARK,"ARREST, BOOKED",HAIGHT ST / ASHBURY ST,-122.446933310975,37.7700061988358,"(37.7700061988358, -122.446933310975)",14099975316240
140999753,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,11/25/2014,21:16,PARK,"ARREST, BOOKED",HAIGHT ST / ASHBURY ST,-122.446933310975,37.7700061988358,"(37.7700061988358, -122.446933310975)",14099975316652
141015726,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,12/01/2014,20:40,CENTRAL,"ARREST, BOOKED",KEARNY ST / HARDIE PL,-122.403937958614,37.7902856728874,"(37.7902856728874, -122.403937958614)",14101572616710
141024755,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Friday,12/05/2014,08:35,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508242782,37.7816542806076,"(37.7816542806076, -122.415508242782)",14102475516625
141033320,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Monday,12/08/2014,11:20,SOUTHERN,"ARREST, BOOKED",MARKET ST / JONES ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",14103332016030
141017807,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Tuesday,12/02/2014,16:57,MISSION,NONE,16TH ST / RONDEL PL,-122.421240281394,37.7649558927912,"(37.7649558927912, -122.421240281394)",14101780716623
141017807,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,12/02/2014,16:57,MISSION,NONE,16TH ST / RONDEL PL,-122.421240281394,37.7649558927912,"(37.7649558927912, -122.421240281394)",14101780716652
141019295,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Wednesday,12/03/2014,09:00,TENDERLOIN,"ARREST, BOOKED",SHANNON ST / OFARRELL ST,-122.412149454601,37.7858923437278,"(37.7858923437278, -122.412149454601)",14101929516621
141019295,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,12/03/2014,09:00,TENDERLOIN,"ARREST, BOOKED",SHANNON ST / OFARRELL ST,-122.412149454601,37.7858923437278,"(37.7858923437278, -122.412149454601)",14101929516710
141028575,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,12/06/2014,14:00,SOUTHERN,"ARREST, BOOKED",MARKET ST / POWELL ST,-122.407545855931,37.784401179486,"(37.784401179486, -122.407545855931)",14102857516010
140873997,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,10/15/2014,22:31,CENTRAL,"ARREST, BOOKED",STOCKTON ST / SUTTER ST,-122.406958660602,37.789434763004,"(37.789434763004, -122.406958660602)",14087399716010
140923025,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,10/31/2014,15:22,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / RAMSELL ST,-122.466196824742,37.7142802754796,"(37.7142802754796, -122.466196824742)",14092302516010
140923025,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,10/31/2014,15:22,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / RAMSELL ST,-122.466196824742,37.7142802754796,"(37.7142802754796, -122.466196824742)",14092302516652
140923025,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,10/31/2014,15:22,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / RAMSELL ST,-122.466196824742,37.7142802754796,"(37.7142802754796, -122.466196824742)",14092302516710
140997127,DRUG/NARCOTIC,PLANTING/CULTIVATING MARIJUANA,Tuesday,11/25/2014,06:09,TARAVAL,"ARREST, BOOKED",RIVERA ST / 43RD AV,-122.490950525989,37.7461167662707,"(37.7461167662707, -122.490950525989)",14099712716020
140997127,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,11/25/2014,06:09,TARAVAL,"ARREST, BOOKED",RIVERA ST / 43RD AV,-122.490950525989,37.7461167662707,"(37.7461167662707, -122.490950525989)",14099712716030
140997127,DRUG/NARCOTIC,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,Tuesday,11/25/2014,06:09,TARAVAL,"ARREST, BOOKED",RIVERA ST / 43RD AV,-122.490950525989,37.7461167662707,"(37.7461167662707, -122.490950525989)",14099712716705
141024335,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,12/04/2014,23:22,NORTHERN,"ARREST, BOOKED",LARKIN ST / MCALLISTER ST,-122.416948565876,37.7804689268479,"(37.7804689268479, -122.416948565876)",14102433516660
141026557,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,12/05/2014,19:41,NORTHERN,"ARREST, BOOKED",VANNESS AV / EDDY ST,-122.420818330445,37.7828946450912,"(37.7828946450912, -122.420818330445)",14102655716650
141038938,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,12/10/2014,07:45,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14103893816710
140852424,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Thursday,10/09/2014,09:32,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",14085242416110
140852424,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Thursday,10/09/2014,09:32,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",14085242416662
141033728,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Monday,12/08/2014,15:37,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14103372816621
141033728,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,12/08/2014,15:37,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14103372816625
141041969,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,12/11/2014,09:10,TENDERLOIN,"ARREST, BOOKED",FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",14104196916710
141051554,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,12/14/2014,18:43,MISSION,NONE,CAPP ST / 17TH ST,-122.418486296575,37.7634954373144,"(37.7634954373144, -122.418486296575)",14105155416652
141051554,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Sunday,12/14/2014,18:43,MISSION,NONE,CAPP ST / 17TH ST,-122.418486296575,37.7634954373144,"(37.7634954373144, -122.418486296575)",14105155416656
141031437,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,12/07/2014,16:50,MISSION,JUVENILE BOOKED,25TH ST / FOLSOM ST,-122.413926655862,37.7509035118202,"(37.7509035118202, -122.413926655862)",14103143716660
141056479,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,12/16/2014,13:56,SOUTHERN,"ARREST, BOOKED",MARKET ST / JONES ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",14105647916010
141061945,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,12/18/2014,10:00,BAYVIEW,"ARREST, BOOKED",3RD ST / MCKINNON AV,-122.39014671644,37.7363908050669,"(37.7363908050669, -122.39014671644)",14106194516710
141055960,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,12/16/2014,11:26,SOUTHERN,"ARREST, BOOKED",6TH ST / STEVENSON ST,-122.409696355558,37.7817540588712,"(37.7817540588712, -122.409696355558)",14105596016010
141059003,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,12/17/2014,08:42,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",14105900316010
141060000,DRUG/NARCOTIC,POSSESSION OF COCAINE,Wednesday,12/17/2014,16:13,TENDERLOIN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14106000016620
141060000,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,12/17/2014,16:13,TENDERLOIN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14106000016625
141062608,DRUG/NARCOTIC,POSSESSION OF COCAINE,Thursday,12/18/2014,14:18,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",14106260816620
141062608,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,12/18/2014,14:18,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",14106260816625
141063816,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Thursday,12/18/2014,13:54,TENDERLOIN,"ARREST, BOOKED",HYDE ST / FULTON ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",14106381616652
141063816,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Thursday,12/18/2014,13:54,TENDERLOIN,"ARREST, BOOKED",HYDE ST / FULTON ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",14106381616656
141063816,DRUG/NARCOTIC,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,Thursday,12/18/2014,13:54,TENDERLOIN,"ARREST, BOOKED",HYDE ST / FULTON ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",14106381616705
141011025,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,11/30/2014,03:02,INGLESIDE,JUVENILE BOOKED,TIOGA AV / ALPHA ST,-122.402563355686,37.7155587805951,"(37.7155587805951, -122.402563355686)",14101102516010
141063543,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Thursday,12/18/2014,19:02,TENDERLOIN,"ARREST, BOOKED",EDDY ST / LEAVENWORTH ST,-122.414242955907,37.7837240254478,"(37.7837240254478, -122.414242955907)",14106354316652
141063208,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,12/18/2014,17:46,TENDERLOIN,NONE,LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14106320816621
141063208,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,12/18/2014,17:46,TENDERLOIN,NONE,LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14106320816625
141063913,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,12/18/2014,20:30,BAYVIEW,"ARREST, BOOKED",LASALLE AV / 3RD ST,-122.389865610332,37.7371699446203,"(37.7371699446203, -122.389865610332)",14106391316623
141070491,DRUG/NARCOTIC,POSSESSION OF COCAINE,Sunday,12/21/2014,04:00,RICHMOND,"ARREST, BOOKED",POST ST / PIERCE ST,-122.436368406449,37.784736176307,"(37.784736176307, -122.436368406449)",14107049116620
141063725,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Thursday,12/18/2014,19:15,NORTHERN,NONE,GOUGH ST / CHESTNUT ST,-122.428025205225,37.8018625569459,"(37.8018625569459, -122.428025205225)",14106372516030
141019411,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,12/03/2014,09:36,MISSION,"ARREST, BOOKED",SAN BRUNO AV / ALAMEDA ST,-122.405828840501,37.7684749112706,"(37.7684749112706, -122.405828840501)",14101941116650
141019411,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Wednesday,12/03/2014,09:36,MISSION,"ARREST, BOOKED",SAN BRUNO AV / ALAMEDA ST,-122.405828840501,37.7684749112706,"(37.7684749112706, -122.405828840501)",14101941116652
141077748,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,12/23/2014,10:30,INGLESIDE,"ARREST, BOOKED",LONDON ST / EXCELSIOR AV,-122.432856568129,37.7258720829741,"(37.7258720829741, -122.432856568129)",14107774816650
141080917,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,12/24/2014,11:42,SOUTHERN,"ARREST, BOOKED",TURK ST / MARKET ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",14108091716010
141075918,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,12/22/2014,19:29,BAYVIEW,"ARREST, BOOKED",WISCONSIN ST / 25TH ST,-122.398453963916,37.7521948639928,"(37.7521948639928, -122.398453963916)",14107591816650
141075918,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,12/22/2014,19:29,BAYVIEW,"ARREST, BOOKED",WISCONSIN ST / 25TH ST,-122.398453963916,37.7521948639928,"(37.7521948639928, -122.398453963916)",14107591816710
140999537,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,11/25/2014,19:49,NORTHERN,"ARREST, BOOKED",MARKET ST / CHURCH ST,-122.428950032727,37.7675027326801,"(37.7675027326801, -122.428950032727)",14099953716710
141058801,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,12/17/2014,08:53,BAYVIEW,"ARREST, BOOKED",NEWCOMB AV / 3RD ST,-122.390416955474,37.7355926105862,"(37.7355926105862, -122.390416955474)",14105880116710
141075021,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,12/22/2014,15:52,MISSION,"ARREST, BOOKED",23RD ST / SAN BRUNO AV,-122.404485140757,37.7543967222925,"(37.7543967222925, -122.404485140757)",14107502116710
141081733,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,12/24/2014,15:50,RICHMOND,"ARREST, BOOKED",8TH AV / LAKE ST,-122.466830080521,37.7865668450296,"(37.7865668450296, -122.466830080521)",14108173316650
141083977,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,12/25/2014,16:35,NORTHERN,"ARREST, BOOKED",GROVE ST / LARKIN ST,-122.416583456133,37.7786591541508,"(37.7786591541508, -122.416583456133)",14108397716650
141083977,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,12/25/2014,16:35,NORTHERN,"ARREST, BOOKED",GROVE ST / LARKIN ST,-122.416583456133,37.7786591541508,"(37.7786591541508, -122.416583456133)",14108397716710
141085434,DRUG/NARCOTIC,POSSESSION OF OPIATES FOR SALES,Friday,12/26/2014,11:35,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",14108543416220
141085434,DRUG/NARCOTIC,SALE OF OPIATES,Friday,12/26/2014,11:35,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",14108543416230
141086385,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Friday,12/26/2014,16:42,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",14108638516660
141091516,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,12/28/2014,14:00,MISSION,"ARREST, BOOKED",CALEDONIA ST / SPARROW ST,-122.421458098368,37.7657516964583,"(37.7657516964583, -122.421458098368)",14109151616650
141091817,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,12/28/2014,15:30,PARK,"ARREST, BOOKED",CASTRO ST / 17TH ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",14109181716710
141091801,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Sunday,12/28/2014,14:38,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",14109180116030
141091801,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,12/28/2014,14:38,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",14109180116650
141093255,DRUG/NARCOTIC,POSSESSION OF HEROIN,Monday,12/29/2014,08:24,MISSION,"ARREST, BOOKED",23RD ST / CHURCH ST,-122.427584717604,37.7532932347816,"(37.7532932347816, -122.427584717604)",14109325516100
141094695,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,12/29/2014,16:25,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",14109469516010
141094695,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Monday,12/29/2014,16:25,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",14109469516030
141095552,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,12/29/2014,19:45,SOUTHERN,"ARREST, BOOKED",HARRISON ST / DIVISION ST,-122.413388483267,37.7695006538677,"(37.7695006538677, -122.413388483267)",14109555216650
